NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,건물명,도로조건,계약면적(㎡),전체주소,주택매매가격(만원)
4025,부산광역시 부산진구 부전동,414-32,414.0,32.0,,전세,22.24,202504,16,"6,500",0,4.0,2012.0,부전로111번길 22,202504~202704,신규,-,,,연립다세대,해피빌리지,,,부산광역시 부산진구 부전동 부전로111번길 22,
4036,부산광역시 사상구 모라동,279-11,279.0,11.0,,전세,56.01,202504,15,"6,000",0,4.0,1994.0,사상로539번길 12-6,202505~202705,신규,-,,,연립다세대,건영빌라,,,부산광역시 사상구 모라동 사상로539번길 12-6,
4042,부산광역시 수영구 광안동,167-5,167.0,5.0,,전세,17.1,202504,15,"6,100",0,3.0,2011.0,수영로546번길 16,202505~202705,신규,-,,,연립다세대,광안파크,,,부산광역시 수영구 광안동 수영로546번길 16,15050.0
4051,부산광역시 해운대구 송정동,180-10,180.0,10.0,,전세,49.95,202504,15,"10,000",0,4.0,2004.0,송정중앙로15번길 110,202505~202705,신규,-,,,연립다세대,송정빌라,,,부산광역시 해운대구 송정동 송정중앙로15번길 110,
4055,부산광역시 수영구 수영동,494-12,494.0,12.0,,전세,56.69,202504,15,"9,000",0,2.0,1980.0,구락로 38,202506~202706,신규,-,,,연립다세대,코스모스,,,부산광역시 수영구 수영동 구락로 38,
4058,부산광역시 해운대구 재송동,189,189.0,0.0,,전세,64.63,202504,15,"7,000",0,1.0,1995.0,해운대로91번길 19-3,202505~202705,신규,-,,,연립다세대,정우빌라,,,부산광역시 해운대구 재송동 해운대로91번길 19-3,
4061,부산광역시 사하구 당리동,523-1,523.0,1.0,,전세,75.35,202504,15,"9,500",0,3.0,2004.0,괴정로100번길 34,202504~202704,신규,-,,,연립다세대,거성파크빌7.8동,,,부산광역시 사하구 당리동 괴정로100번길 34,
4065,부산광역시 북구 구포동,915-34,915.0,34.0,,전세,23.51,202504,15,"5,000",0,2.0,2011.0,백양대로1016번가길 26,202504~202704,신규,-,,,연립다세대,해피하우스,,,부산광역시 북구 구포동 백양대로1016번가길 26,
4068,부산광역시 부산진구 초읍동,225,225.0,0.0,,전세,47.67,202504,15,"7,000",0,2.0,1980.0,성지로83번길 11,202506~202706,신규,-,,,연립다세대,성지맨션,,,부산광역시 부산진구 초읍동 성지로83번길 11,13800.0
4069,부산광역시 동래구 온천동,1453-84,1453.0,84.0,,전세,15.31,202504,15,"3,000",0,4.0,2012.0,미남로132번길 82,202506~202706,신규,-,,,연립다세대,금강빌,,,부산광역시 동래구 온천동 미남로132번길 82,
4071,부산광역시 금정구 청룡동,50-2,50.0,2.0,,전세,67.5,202504,15,"15,000",0,5.0,2018.0,남산냇길 62,202505~202705,신규,-,,,연립다세대,MyVill,,,부산광역시 금정구 청룡동 남산냇길 62,17500.0
4080,부산광역시 해운대구 재송동,1131-7,1131.0,7.0,,전세,36.2,202504,14,"12,000",0,4.0,2019.0,재반로132번길 6,202505~202705,신규,-,,,연립다세대,루미랑스,,,부산광역시 해운대구 재송동 재반로132번길 6,
4082,부산광역시 금정구 남산동,979-18,979.0,18.0,,전세,57.43,202504,14,"9,000",0,4.0,2000.0,팔송로53번길 84,202505~202705,신규,-,,,연립다세대,태경하이츠빌라1차에이동,,,부산광역시 금정구 남산동 팔송로53번길 84,
4090,부산광역시 동래구 사직동,64-4,64.0,4.0,,전세,17.64,202504,14,"13,000",0,3.0,2024.0,아시아드대로164번가길 8,202504~202704,신규,-,,,연립다세대,니드인사직,,,부산광역시 동래구 사직동 아시아드대로164번가길 8,
4095,부산광역시 수영구 남천동,32-9,32.0,9.0,,전세,76.04,202504,14,"15,000",0,5.0,1997.0,남천바다로22번길 25,202504~202704,신규,-,,,연립다세대,정원비치빌라,,,부산광역시 수영구 남천동 남천바다로22번길 25,
4097,부산광역시 사상구 주례동,60-27,60.0,27.0,,전세,23.82,202504,14,"8,000",0,5.0,2014.0,가야대로378번길 4-7,202505~202704,신규,-,,,연립다세대,금강베네스트빌,,,부산광역시 사상구 주례동 가야대로378번길 4-7,
4153,부산광역시 남구 대연동,1781-47,1781.0,47.0,,전세,37.02,202504,11,"3,000",0,2.0,1971.0,수영로69번가길 70,202505~202705,신규,-,,,연립다세대,중앙(1781-47),,,부산광역시 남구 대연동 수영로69번가길 70,6000.0
4159,부산광역시 부산진구 전포동,303-2,303.0,2.0,,전세,68.75,202504,11,"11,500",0,3.0,2011.0,동성로71번길 9,202504~202704,신규,-,,,연립다세대,한성그린빌가동,,,부산광역시 부산진구 전포동 동성로71번길 9,
4181,부산광역시 부산진구 부암동,124-19,124.0,19.0,,전세,41.6294,202504,11,"15,100",0,13.0,2020.0,신천대로216번길 30,202505~202705,신규,-,,,연립다세대,새운타운,,,부산광역시 부산진구 부암동 신천대로216번길 30,19500.0
4187,부산광역시 동구 초량동,1064-98,1064.0,98.0,,전세,37.15,202504,10,"7,000",0,3.0,2007.0,초량상로25번길 23,202505~202705,신규,-,,,연립다세대,오션파크,,,부산광역시 동구 초량동 초량상로25번길 23,9000.0
4218,부산광역시 수영구 광안동,120-4,120.0,4.0,,전세,49.53,202504,9,"13,500",0,3.0,2011.0,수영로606번길 23,202505~202705,신규,-,,,연립다세대,승은펠리스,,,부산광역시 수영구 광안동 수영로606번길 23,
4220,부산광역시 수영구 광안동,150-16,150.0,16.0,,전세,26.81,202504,9,"9,500",0,2.0,2017.0,광안로21번가길 8,202504~202704,신규,-,,,연립다세대,MJ프라디움,,,부산광역시 수영구 광안동 광안로21번가길 8,23000.0
4221,부산광역시 수영구 광안동,128-13,128.0,13.0,,전세,66.44,202504,9,"19,000",0,4.0,2014.0,수영로618번길 97,202505~202705,신규,-,,,연립다세대,신화아트빌,,,부산광역시 수영구 광안동 수영로618번길 97,29500.0
4224,부산광역시 수영구 광안동,148-45,148.0,45.0,,전세,57.48,202504,9,"11,000",0,2.0,1992.0,광안로21번길 30,202505~202705,신규,-,,,연립다세대,청해가든빌라,,,부산광역시 수영구 광안동 광안로21번길 30,23000.0
4236,부산광역시 연제구 연산동,657-34,657.0,34.0,,전세,15.96,202504,9,"5,400",0,3.0,2021.0,월드컵대로58번길 16,202504~202704,신규,-,,,연립다세대,(657-34),,,부산광역시 연제구 연산동 월드컵대로58번길 16,12500.0
4237,부산광역시 해운대구 중동,1478-15,1478.0,15.0,,전세,65.78,202504,9,"9,900",0,3.0,1991.0,달맞이길117번나길 133-19,202505~202705,신규,-,,,연립다세대,화영빌라A,,,부산광역시 해운대구 중동 달맞이길117번나길 133-19,
4239,부산광역시 동래구 사직동,142-38,142.0,38.0,,전세,76.59,202504,9,"13,500",0,4.0,2001.0,중앙대로1285번길 22,202506~202706,신규,-,,,연립다세대,수산빌라,,,부산광역시 동래구 사직동 중앙대로1285번길 22,33900.0
4243,부산광역시 동래구 사직동,64-22,64.0,22.0,,전세,27.95,202504,9,"16,000",0,4.0,2024.0,아시아드대로164번가길 6,202505~202705,신규,-,,,연립다세대,스테이인사직,,,부산광역시 동래구 사직동 아시아드대로164번가길 6,
4244,부산광역시 금정구 서동,469,469.0,0.0,,전세,39.67,202504,9,"4,500",0,2.0,1980.0,서금로25번길 30-9,202506~203006,신규,-,,,연립다세대,아리랑주택,,,부산광역시 금정구 서동 서금로25번길 30-9,
4252,부산광역시 금정구 서동,237-8,237.0,8.0,,전세,63.8,202504,9,"9,000",0,1.0,1981.0,반송로 377-1,202504~202704,신규,-,,,연립다세대,태운빌라,,,부산광역시 금정구 서동 반송로 377-1,
4257,부산광역시 해운대구 재송동,1077-4,1077.0,4.0,,전세,18.17,202504,9,"6,500",0,4.0,2015.0,재송1로32번길 13,202505~202705,신규,-,,,연립다세대,수목하우스,,,부산광역시 해운대구 재송동 재송1로32번길 13,
4261,부산광역시 사하구 당리동,422-1,422.0,1.0,,전세,34.48,202504,9,"8,000",0,2.0,2012.0,낙동대로356번길 14,202505~202705,신규,-,,,연립다세대,다올,,,부산광역시 사하구 당리동 낙동대로356번길 14,
4276,부산광역시 동래구 명장동,69-9,69.0,9.0,,전세,25.23,202504,8,"8,000",0,3.0,2014.0,명안로53번길 29,202504~202704,신규,-,,,연립다세대,캐슬빌,,,부산광역시 동래구 명장동 명안로53번길 29,
4277,부산광역시 금정구 부곡동,506,506.0,0.0,,전세,58.58,202504,8,"9,000",0,2.0,1979.0,동부곡로12번길 5-7,202504~202704,신규,-,,,연립다세대,반도연립,,,부산광역시 금정구 부곡동 동부곡로12번길 5-7,
4284,부산광역시 해운대구 우동,957-12,957.0,12.0,,전세,49.65,202504,8,"9,000",0,3.0,1982.0,해운대로483번길 13-22,202505~202705,신규,-,,,연립다세대,삼성,,,부산광역시 해운대구 우동 해운대로483번길 13-22,16000.0
4292,부산광역시 수영구 광안동,112-26,112.0,26.0,,전세,18.08,202504,8,"7,000",0,3.0,2011.0,수영로636번길 35,202504~202704,신규,-,,,연립다세대,보람모비빌,,,부산광역시 수영구 광안동 수영로636번길 35,
4299,부산광역시 수영구 광안동,701-28,701.0,28.0,,전세,20.15,202504,7,"12,000",0,3.0,2021.0,광서로9번길 33,202504~202704,신규,-,,,연립다세대,남평베아뚜스,,,부산광역시 수영구 광안동 광서로9번길 33,
4323,부산광역시 연제구 거제동,714-3,714.0,3.0,,전세,74.76,202504,7,"10,000",0,4.0,2003.0,해맞이로61번길 61,202504~202704,신규,-,,,연립다세대,거제하이츠,,,부산광역시 연제구 거제동 해맞이로61번길 61,
4331,부산광역시 사하구 하단동,870-130,870.0,130.0,,전세,43.62,202504,7,"12,900",0,12.0,2019.0,동매로23번길 5,202505~202705,신규,-,,,연립다세대,햇님파크빌,,,부산광역시 사하구 하단동 동매로23번길 5,13550.0
4333,부산광역시 해운대구 우동,1025-48,1025.0,48.0,,전세,78.6,202504,7,"13,000",0,2.0,1995.0,해운대로483번가길 35,202505~202705,신규,-,,,연립다세대,신태양빌라,,,부산광역시 해운대구 우동 해운대로483번가길 35,
4335,부산광역시 연제구 연산동,1811-426,1811.0,426.0,,전세,43.33,202504,7,"6,500",0,3.0,1998.0,금련로30번길 14,202504~202704,신규,-,,,연립다세대,동환빌라,,,부산광역시 연제구 연산동 금련로30번길 14,
4344,부산광역시 수영구 민락동,156-1,156.0,1.0,,전세,49.4,202504,6,"15,000",0,3.0,2015.0,무학로64번길 26,202506~202706,신규,-,,,연립다세대,금샘하이클래스2차,,,부산광역시 수영구 민락동 무학로64번길 26,
4348,부산광역시 금정구 청룡동,45-12,45.0,12.0,,전세,76.46,202504,6,"10,000",0,3.0,1998.0,청룡로34번길 13-15,202504~202704,신규,-,,,연립다세대,명우파라나빌라(에이비동),,,부산광역시 금정구 청룡동 청룡로34번길 13-15,
4352,부산광역시 수영구 광안동,149-30,149.0,30.0,,전세,26.3,202504,5,"13,700",0,2.0,2021.0,수영로582번길 46-3,202506~202706,신규,-,,,연립다세대,일로이안,,,부산광역시 수영구 광안동 수영로582번길 46-3,
4361,부산광역시 영도구 청학동,62-51,62.0,51.0,,전세,45.02,202504,5,"3,700",0,3.0,1982.0,태종로422번길 5,202504~202704,신규,-,,,연립다세대,부영(62-51),,,부산광역시 영도구 청학동 태종로422번길 5,7500.0
4378,부산광역시 사하구 당리동,342-60,342.0,60.0,,전세,51.68,202504,5,"11,000",0,5.0,2014.0,승학로 100-2,202504~202704,신규,-,,,연립다세대,베스트빌Ⅱ,,,부산광역시 사하구 당리동 승학로 100-2,
4382,부산광역시 부산진구 가야동,361-249,361.0,249.0,,전세,59.7,202504,5,"5,000",0,3.0,2005.0,엄광로256번길 31,202504~203004,신규,-,,,연립다세대,한은파크빌101동,,,부산광역시 부산진구 가야동 엄광로256번길 31,
4383,부산광역시 남구 대연동,1543-36,1543.0,36.0,,전세,39.23,202504,5,"13,000",0,4.0,2012.0,진남로 82-16,202505~202705,신규,-,,,연립다세대,대동레미안2,,,부산광역시 남구 대연동 진남로 82-16,
4384,부산광역시 수영구 민락동,226-2,226.0,2.0,,전세,49.44,202504,5,"9,000",0,2.0,2001.0,민락로12번길 23,202505~202705,신규,-,,,연립다세대,매직베스트빌라A동,,,부산광역시 수영구 민락동 민락로12번길 23,
4391,부산광역시 북구 구포동,1206-10,1206.0,10.0,,전세,59.13,202504,4,"6,500",0,4.0,1997.0,팽나무로 32-1,202505~202705,신규,-,,,연립다세대,무지개빌라,,,부산광역시 북구 구포동 팽나무로 32-1,8200.0
4393,부산광역시 동구 초량동,403-12,403.0,12.0,,전세,36.63,202504,4,"8,500",0,5.0,2011.0,초량중로 58-5,202504~202704,신규,-,,,연립다세대,한솔빌,,,부산광역시 동구 초량동 초량중로 58-5,
4399,부산광역시 부산진구 가야동,57-11,57.0,11.0,,전세,22.9,202504,4,"9,000",0,7.0,2020.0,가야대로587번길 14-1,202504~202704,신규,-,,,연립다세대,태영아너스퀸,,,부산광역시 부산진구 가야동 가야대로587번길 14-1,
4402,부산광역시 해운대구 재송동,1054-30,1054.0,30.0,,전세,62.56,202504,4,"10,000",0,3.0,2002.0,재송1로45번길 17,202505~202705,신규,-,,,연립다세대,재송부자마을101동,,,부산광역시 해운대구 재송동 재송1로45번길 17,
4403,부산광역시 연제구 거제동,199-14,199.0,14.0,,전세,21.54,202504,4,"8,000",0,3.0,2015.0,아시아드대로108번길 66,202504~202704,신규,-,,,연립다세대,보성오페라,,,부산광역시 연제구 거제동 아시아드대로108번길 66,
4411,부산광역시 동래구 온천동,1119-35,1119.0,35.0,,전세,77.13,202504,4,"7,500",0,2.0,1993.0,금정마을로83번길 17-7,202504~202704,신규,-,,,연립다세대,성우빌라5동,,,부산광역시 동래구 온천동 금정마을로83번길 17-7,
4413,부산광역시 동래구 수안동,40-22,40.0,22.0,,전세,73.71,202504,4,"13,000",0,3.0,2002.0,온천천로337번길 39,202504~202704,신규,-,,,연립다세대,수안스카이빌6동,,,부산광역시 동래구 수안동 온천천로337번길 39,
4416,부산광역시 부산진구 개금동,633-14,633.0,14.0,,전세,39.67,202504,4,"1,500",0,2.0,1974.0,복지로 112,202504~202704,신규,-,,,연립다세대,국민(633-14),,,부산광역시 부산진구 개금동 복지로 112,4000.0
4418,부산광역시 부산진구 양정동,366-29,366.0,29.0,,전세,14.615,202504,4,"2,800",0,1.0,2002.0,중앙대로848번길 73,202504~202704,신규,-,,,연립다세대,마이빌2호동,,,부산광역시 부산진구 양정동 중앙대로848번길 73,7000.0
4420,부산광역시 연제구 연산동,1811-624,1811.0,624.0,,전세,48.58,202504,4,"7,000",0,3.0,2002.0,금련로24번길 28,202504~202704,신규,-,,,연립다세대,가인빌라,,,부산광역시 연제구 연산동 금련로24번길 28,
4423,부산광역시 동래구 명장동,339-1,339.0,1.0,,전세,84.51,202504,4,"15,000",0,3.0,1984.0,명장로63번길 114,202504~202704,신규,-,,,연립다세대,이화녹원,,,부산광역시 동래구 명장동 명장로63번길 114,17200.0
4435,부산광역시 수영구 광안동,168-6,168.0,6.0,,전세,57.87,202504,3,"24,500",0,2.0,2018.0,수영로540번길 12,202505~202705,신규,-,,,연립다세대,더숲스카이뷰,,,부산광역시 수영구 광안동 수영로540번길 12,
4444,부산광역시 동래구 안락동,1016-1,1016.0,1.0,,전세,66.65,202504,3,"6,500",0,2.0,1998.0,동래로 221,202504~202704,신규,-,,,연립다세대,남경빌라,,,부산광역시 동래구 안락동 동래로 221,
4448,부산광역시 중구 보수동1가,59-116,59.0,116.0,,전세,28.83,202504,3,"5,000",0,4.0,2008.0,보동길 49,202505~202705,신규,-,,,연립다세대,서광A동,,,부산광역시 중구 보수동1가 보동길 49,
4452,부산광역시 동래구 사직동,143-51,143.0,51.0,,전세,14.72,202504,3,"7,000",0,3.0,2022.0,중앙대로1285번길 5-6,202504~202704,신규,-,,,연립다세대,THEFORT,,,부산광역시 동래구 사직동 중앙대로1285번길 5-6,17500.0
4468,부산광역시 해운대구 반여동,1356-7,1356.0,7.0,,전세,66.34,202504,2,"7,500",0,2.0,1978.0,선수촌로 6-12,202505~202705,신규,-,,,연립다세대,(1356-7),,,부산광역시 해운대구 반여동 선수촌로 6-12,
4473,부산광역시 동래구 사직동,142-37,142.0,37.0,,전세,69.55,202504,2,"12,500",0,3.0,2001.0,중앙대로1285번길 24,202504~202704,신규,-,,,연립다세대,청도빌라,,,부산광역시 동래구 사직동 중앙대로1285번길 24,
4477,부산광역시 북구 덕천동,292-35,292.0,35.0,,전세,70.62,202504,2,"10,000",0,4.0,1999.0,덕천로52번길 14,202504~202704,신규,-,,,연립다세대,덕천골드빌라(292-35),,,부산광역시 북구 덕천동 덕천로52번길 14,
4479,부산광역시 수영구 망미동,446-12,446.0,12.0,,전세,76.36,202504,2,"14,000",0,3.0,2002.0,망미배산로36번길 10,202506~202706,신규,-,,,연립다세대,장광리버빌,,,부산광역시 수영구 망미동 망미배산로36번길 10,16500.0
4488,부산광역시 사하구 하단동,515-2,515.0,2.0,,전세,15.68,202504,2,"4,500",0,4.0,2012.0,낙동남로1389번길 16,202504~202704,신규,-,,,연립다세대,(515-2),,,부산광역시 사하구 하단동 낙동남로1389번길 16,
4503,부산광역시 사상구 주례동,74-46,74.0,46.0,,전세,16.5873,202504,2,"6,000",0,9.0,2018.0,가야대로360번길 31,202503~202701,신규,-,,,연립다세대,동이빌,,,부산광역시 사상구 주례동 가야대로360번길 31,
4505,부산광역시 수영구 광안동,166-5,166.0,5.0,,전세,59.83,202504,2,"8,200",0,1.0,1979.0,수영로554번길 24,202504~202704,신규,-,,,연립다세대,신우,,,부산광역시 수영구 광안동 수영로554번길 24,
