NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,보증금(만원),층,건축년도,도로명,계약기간,주택유형,전체주소,주택매매가격(원),공시지가(원),위도,경도
13982,부산광역시 금정구 구서동,167-7,167.0,7.0,,전세,48.96,202409,"10,000",2.0,1984.0,중앙대로1929번길 28,202410~202610,연립주택,부산광역시 금정구 구서동 중앙대로1929번길 28,200000000,136000000,35.2564848438789,129.089604600942
14014,부산광역시 동래구 안락동,630-7,630.0,7.0,,전세,42.45,202409,"6,500",2.0,1978.0,온천천로453번길 29,202409~202503,연립주택,부산광역시 동래구 안락동 온천천로453번길 29,115000000,78200000,35.1926931449737,129.103112407773
14036,부산광역시 동구 초량동,530-1,530.0,1.0,,전세,56.55,202409,"16,000",10.0,2016.0,초량중로 42,202410~202610,연립주택,부산광역시 동구 초량동 초량중로 42,115000000,78200000,35.1157312977615,129.037792536383
14118,부산광역시 동래구 온천동,1222-7,1222.0,7.0,,전세,84.7,202409,"14,000",3.0,1996.0,사직북로48번길 200,202411~202611,연립주택,부산광역시 동래구 온천동 사직북로48번길 200,183000000,124440000,35.2069540144515,129.065255435447
14140,부산광역시 남구 용호동,135-11,135.0,11.0,,전세,37.88,202409,"5,000",2.0,1975.0,용호로90번길 12-6,202410~202610,연립주택,부산광역시 남구 용호동 용호로90번길 12-6,95000000,64600000,35.1246838402165,129.112170034651
14193,부산광역시 연제구 연산동,784-5,784.0,5.0,,전세,59.72,202409,"15,000",5.0,2015.0,월드컵대로19번길 21,202410~202610,연립주택,부산광역시 연제구 연산동 월드컵대로19번길 21,210000000,142800000,35.1758831672141,129.08468242297
14221,부산광역시 사하구 하단동,595-9,595.0,9.0,,전세,17.285,202409,"5,500",4.0,2011.0,하신중앙로313번길 32,202409~202609,연립주택,부산광역시 사하구 하단동 하신중앙로313번길 32,58270000,39623600,35.1052715648056,128.96300881499
14230,부산광역시 북구 화명동,900,900.0,0.0,,전세,67.78,202409,"5,000",3.0,2017.0,금곡대로200번길 50,202409~202509,연립주택,부산광역시 북구 화명동 금곡대로200번길 50,135800000,92344000,35.2268982791706,129.013674856796
14320,부산광역시 동래구 사직동,Mar.46,46.0,3.0,,전세,41.02,202409,"12,000",2.0,2014.0,사직북로47번길 33,202410~202610,연립주택,부산광역시 동래구 사직동 사직북로47번길 33,140000000,95200000,35.1982123744767,129.05969061214
14345,부산광역시 사하구 하단동,616-1,616.0,1.0,,전세,18.7,202409,"5,700",15.0,2012.0,하신중앙로 336,202410~202610,연립주택,부산광역시 사하구 하단동 하신중앙로 336,80000000,54400000,35.1052265762682,128.967072789187
14382,부산광역시 수영구 민락동,212-6,212.0,6.0,,전세,20.78,202409,"5,000",2.0,2003.0,광남로172번길 42,202410~202610,연립주택,부산광역시 수영구 민락동 광남로172번길 42,240000000,163200000,35.1557809970872,129.120974728577
14431,부산광역시 해운대구 반여동,1291-77,1291.0,77.0,,전세,47.34,202409,"3,000",2.0,1996.0,재반로212번길 29-34,202409~202709,연립주택,부산광역시 해운대구 반여동 재반로212번길 29-34,80000000,54400000,35.1963498465541,129.132638483656
14540,부산광역시 동래구 사직동,Aug.50,50.0,8.0,,전세,57.4212,202409,"19,000",10.0,2019.0,사직북로28번길 50,202409~202609,연립주택,부산광역시 동래구 사직동 사직북로28번길 50,310000000,210800000,35.1995237744697,129.06250923269
14556,부산광역시 남구 용호동,496-46,496.0,46.0,,전세,43.57,202409,"5,000",2.0,1979.0,동명로152번길 90,202409~202609,연립주택,부산광역시 남구 용호동 동명로152번길 90,70000000,47600000,35.1152856005674,129.112370758329
14635,부산광역시 부산진구 양정동,197-1,197.0,1.0,,전세,49.78,202408,"13,000",7.0,2017.0,중앙대로979번길 26-10,202409~202609,연립주택,부산광역시 부산진구 양정동 중앙대로979번길 26-10,148000000,100640000,35.1776819350699,129.073100974569
14855,부산광역시 수영구 광안동,1046-10,1046.0,10.0,,전세,75.88,202408,"12,500",1.0,1997.0,광서로 72,202410~202610,연립주택,부산광역시 수영구 광안동 광서로 72,127000000,86360000,35.1643377746516,129.106566388637
14901,부산광역시 서구 서대신동3가,Jun.70,70.0,6.0,,전세,35.09,202408,"4,300",5.0,2003.0,보수대로 282-20,202408~202608,연립주택,부산광역시 서구 서대신동3가 보수대로 282-20,137000000,93160000,35.1191633427208,129.015285344381
14943,부산광역시 수영구 광안동,120-134,120.0,134.0,,전세,13.83,202408,"4,500",3.0,2012.0,수영로618번길 43,202408~202608,연립주택,부산광역시 수영구 광안동 수영로618번길 43,94000000,63920000,35.1605475786365,129.116213107188
15056,부산광역시 사하구 감천동,634,634.0,0.0,,전세,45.96,202408,"1,000",2.0,1983.0,감천로73번길 21-5,202410~202610,연립주택,부산광역시 사하구 감천동 감천로73번길 21-5,50000000,34000000,35.0910641739103,129.000013481076
15083,부산광역시 부산진구 가야동,408-61,408.0,61.0,,전세,27.12,202408,"3,500",1.0,2001.0,엄광로208번길 5-6,202409~202608,연립주택,부산광역시 부산진구 가야동 엄광로208번길 5-6,50000000,34000000,35.1493999075777,129.036661442446
15085,부산광역시 해운대구 반여동,1590-20,1590.0,20.0,,전세,48.41,202408,"3,000",4.0,1995.0,재반로256번길 37-34,202408~202608,연립주택,부산광역시 해운대구 반여동 재반로256번길 37-34,34000000,23120000,35.2003704141921,129.133777037745
15105,부산광역시 남구 문현동,127-20,127.0,20.0,,전세,46.14,202408,"9,000",4.0,2013.0,고동골로72번길 20,202411~202611,연립주택,부산광역시 남구 문현동 고동골로72번길 20,120000000,81600000,35.1433737862301,129.072244011256
15137,부산광역시 북구 덕천동,425-2,425.0,2.0,,전세,61.78,202408,"6,000",1.0,1983.0,만덕대로116번길 40,202410~202610,연립주택,부산광역시 북구 덕천동 만덕대로116번길 40,88000000,59840000,35.2112960479112,129.017573026279
15241,부산광역시 북구 구포동,897-5,897.0,5.0,,전세,46.18,202408,"11,000",3.0,2014.0,백양대로1016번가길 21,202409~202609,연립주택,부산광역시 북구 구포동 백양대로1016번가길 21,145000000,98600000,35.1971863100531,128.995836157152
15252,부산광역시 해운대구 중동,750,750.0,0.0,,전세,65.24,202408,"11,500",3.0,1991.0,좌동순환로468번다길 14-12,202409~202609,연립주택,부산광역시 해운대구 중동 좌동순환로468번다길 14-12,400000000,272000000,35.1649017957769,129.174244223531
21,부산광역시 수영구 광안동,1**,,,,전세,,202508,"9,000",,2017.0,수영로540번길,202509~202709,단독주택,부산광역시 수영구 광안동 수영로540번길,1080000000,734400000,35.1535007025439,129.114415526209
103,부산광역시 북구 덕천동,3**,,,,전세,,202508,"5,900",,1988.0,만덕대로77번길,202508~202708,단독주택,부산광역시 북구 덕천동 만덕대로77번길,273000000,185640000,35.214000653461,129.012618714926
157,부산광역시 사하구 신평동,6**,,,,전세,,202508,"6,000",,2016.0,하신번영로163번길,202508~202708,단독주택,부산광역시 사하구 신평동 하신번영로163번길,455000000,309400000,35.0973349462946,128.958136490576
206,부산광역시 동래구 칠산동,2*,,,,전세,,202507,"1,050",,1979.0,동래로159번길,202507~202707,단독주택,부산광역시 동래구 칠산동 동래로159번길,230000000,156400000,35.2064904017549,129.091643555277
266,부산광역시 영도구 동삼동,9**,,,,전세,,202507,"5,000",,1985.0,하리서길,202507~202707,단독주택,부산광역시 영도구 동삼동 하리서길,220000000,149600000,35.0672225556479,129.082145617525
274,부산광역시 부산진구 개금동,8**,,,,전세,,202507,"2,500",,1982.0,,202507~202707,단독주택,부산광역시 부산진구 개금동 ,73770000,50163600,35.1606615344247,129.01791618616
302,부산광역시 금정구 회동동,2**,,,,전세,,202507,"5,000",,1977.0,회천로13번길,202507~202707,단독주택,부산광역시 금정구 회동동 회천로13번길,178000000,121040000,,
318,부산광역시 동래구 안락동,5**,,,,전세,,202507,"5,000",,1985.0,연안로59번길,202507~202707,단독주택,부산광역시 동래구 안락동 연안로59번길,470000000,319600000,35.1940856434815,129.10520434389
353,부산광역시 강서구 녹산동,5*,,,,전세,,202507,"5,000",,1989.0,낙동남로,202507~202807,단독주택,부산광역시 강서구 녹산동 낙동남로,85000000,57800000,35.1136181798974,128.868717979081
386,부산광역시 금정구 서동,8*,,,,전세,,202507,"8,000",,1994.0,서금로,202509~202709,단독주택,부산광역시 금정구 서동 서금로,447000000,303960000,,
388,부산광역시 금정구 서동,2**,,,,전세,,202507,"6,000",,1978.0,서동로176번길,202410~202610,단독주택,부산광역시 금정구 서동 서동로176번길,215000000,146200000,,
401,부산광역시 사상구 주례동,3**,,,,전세,,202507,"2,100",,1990.0,양지로42번길,202507~202707,단독주택,부산광역시 사상구 주례동 양지로42번길,260000000,176800000,35.1555611814873,129.001848076234
465,부산광역시 해운대구 반송동,2**,,,,전세,,202507,"5,000",,2001.0,아랫반송로21번길,202508~202708,단독주택,부산광역시 해운대구 반송동 아랫반송로21번길,60000000,40800000,35.2276187667039,129.148568626937
501,부산광역시 금정구 남산동,2**,,,,전세,,202507,"8,500",,1990.0,중앙대로2001번길,202508~202708,단독주택,부산광역시 금정구 남산동 중앙대로2001번길,300000000,204000000,35.2632673717076,129.090127079558
541,부산광역시 사하구 괴정동,5**,,,,전세,,202507,"7,000",,1976.0,괴정로,202508~202708,단독주택,부산광역시 사하구 괴정동 괴정로,380000000,258400000,35.099118328732,128.978135762799
581,부산광역시 금정구 회동동,2**,,,,전세,,202507,"6,500",,1979.0,회천로5번길,202507~202707,단독주택,부산광역시 금정구 회동동 회천로5번길,255000000,173400000,,
609,부산광역시 금정구 장전동,7*,,,,전세,,202507,"24,000",,1972.0,금강로335번길,202507~202707,단독주택,부산광역시 금정구 장전동 금강로335번길,250000000,170000000,35.2378464740992,129.082862646431
658,부산광역시 동구 초량동,9**,,,,전세,,202507,"2,000",,,초량상로75번길,202507~202707,단독주택,부산광역시 동구 초량동 초량상로75번길,115000000,78200000,35.1183880434919,129.037856744065
660,부산광역시 동래구 칠산동,*,,,,전세,,202507,"5,000",,1985.0,칠산로47번길,202507~202707,단독주택,부산광역시 동래구 칠산동 칠산로47번길,250000000,170000000,35.2063186003848,129.09419429292
699,부산광역시 사하구 괴정동,5**,,,,전세,,202507,"9,000",,1978.0,사하로141번나길,202507~202707,단독주택,부산광역시 사하구 괴정동 사하로141번나길,200000000,136000000,35.0947925329987,128.988655198596
784,부산광역시 금정구 부곡동,3**,,,,전세,,202507,"2,500",,1978.0,가마실로,202507~202707,단독주택,부산광역시 금정구 부곡동 가마실로,300000000,204000000,35.2241427498047,129.093768387952
789,부산광역시 수영구 광안동,5**,,,,전세,,202507,"10,000",,1978.0,광일로55번길,202508~202708,단독주택,부산광역시 수영구 광안동 광일로55번길,1050000000,714000000,35.1612445418343,129.107614112319
849,부산광역시 동래구 안락동,5**,,,,전세,,202507,"8,000",,1973.0,명안로9번길,202509~202709,단독주택,부산광역시 동래구 안락동 명안로9번길,515000000,350200000,35.1978988701834,129.101282617166
872,부산광역시 강서구 신호동,2**,,,,전세,,202507,"3,500",,2018.0,신호산단4로64번길,202507~202607,단독주택,부산광역시 강서구 신호동 신호산단4로64번길,565000000,384200000,35.0835015503944,128.879867248434
895,부산광역시 영도구 신선동3가,*,,,,전세,,202507,"1,000",,1974.0,개나리길,202507~202706,단독주택,부산광역시 영도구 신선동3가 개나리길,48000000,32640000,,
912,부산광역시 연제구 연산동,2***,,,,전세,,202507,"15,000",,1973.0,배산북로23번길,202507~202707,단독주택,부산광역시 연제구 연산동 배산북로23번길,680000000,462400000,35.1763179290492,129.092912053219
929,부산광역시 남구 문현동,2**,,,,전세,,202507,"11,000",,1982.0,수영로39번가길,202507~202706,단독주택,부산광역시 남구 문현동 수영로39번가길,265000000,180200000,35.1382199645155,129.074564999799
930,부산광역시 기장군 정관읍 달산리,9**,,,,전세,,202507,"7,500",,2017.0,달산4길,202508~202707,단독주택,부산광역시 기장군 정관읍 달산리 달산4길,450000000,306000000,,
952,부산광역시 사상구 괘법동,5**,,,,전세,,202506,"6,000",,1989.0,사상로181번길,202506~203506,단독주택,부산광역시 사상구 괘법동 사상로181번길,200000000,136000000,35.1594166650421,128.985315568915
964,부산광역시 해운대구 반여동,1***,,,,전세,,202506,"3,000",,1992.0,재반로226번길,202506~202706,단독주택,부산광역시 해운대구 반여동 재반로226번길,132000000,89760000,35.1975091642418,129.132740925058
975,부산광역시 해운대구 송정동,3**,,,,전세,,202506,"4,500",,2012.0,송정광어골로82번길,202506~202706,단독주택,부산광역시 해운대구 송정동 송정광어골로82번길,800000000,544000000,35.1771560204048,129.195759042099
1004,부산광역시 영도구 동삼동,3**,,,,전세,,202506,"3,000",,1981.0,장수5길,202507~202707,단독주택,부산광역시 영도구 동삼동 장수5길,45000000,30600000,35.0787866975008,129.066489451949
1039,부산광역시 영도구 동삼동,2**,,,,전세,,202506,"7,000",,1988.0,태종로,202506~202706,단독주택,부산광역시 영도구 동삼동 태종로,45000000,30600000,35.0844351834587,129.073047375076
1092,부산광역시 사하구 괴정동,1***,,,,전세,,202506,"5,200",,1981.0,승학로,202507~202707,단독주택,부산광역시 사하구 괴정동 승학로,20000000,13600000,35.1032832168603,128.982510917446
1196,부산광역시 강서구 신호동,2**,,,,전세,,202506,"8,000",,2015.0,신호산단2로49번길,202507~202707,단독주택,부산광역시 강서구 신호동 신호산단2로49번길,535000000,363800000,35.0845569818982,128.879720000401
1202,부산광역시 해운대구 반여동,1***,,,,전세,,202506,"2,500",,1992.0,재반로196번길,202507~202707,단독주택,부산광역시 해운대구 반여동 재반로196번길,86000000,58480000,35.1946739884906,129.131410707458
1335,부산광역시 동래구 명장동,1**,,,,전세,,202506,"3,500",,1987.0,명장로106번길,202506~202706,단독주택,부산광역시 동래구 명장동 명장로106번길,200000000,136000000,35.2021400941103,129.10759212125
1336,부산광역시 동래구 명륜동,6**,,,,전세,,202506,"6,000",,1965.0,동래로79번길,202508~202708,단독주택,부산광역시 동래구 명륜동 동래로79번길,765580000,520594400,35.2105291899464,129.081591607016
1382,부산광역시 북구 덕천동,3**,,,,전세,,202506,"5,000",,1986.0,의성로74번길,202506~202706,단독주택,부산광역시 북구 덕천동 의성로74번길,350000000,238000000,35.2136826808306,129.008161936934
1395,부산광역시 사하구 당리동,3**,,,,전세,,202506,"4,300",,1979.0,승학로20번길,202508~202708,단독주택,부산광역시 사하구 당리동 승학로20번길,325000000,221000000,35.1062536495311,128.97169828006
