NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,건물명,도로조건,계약면적(㎡),전체주소,주택매매가격(만원)
6611,부산광역시 동래구 온천동,1222-6,1222,6,,전세,53.6225,202502,22,"14,000",0,3,2013,석사북로95번길 24-11,202504~202704,신규,-,,,연립주택,미남퍼스트빌,,,부산광역시 동래구 온천동 석사북로95번길 24-11,15000
6637,부산광역시 금정구 남산동,115-5,115,5,,전세,51.61,202502,22,"7,000",0,1,1996,중앙대로2035번길 47-9,202504~202704,신규,-,,,연립주택,건흥하트빌리지,,,부산광역시 금정구 남산동 중앙대로2035번길 47-9,13100
6675,부산광역시 금정구 부곡동,327-24,327,24,,전세,78.44,202502,22,"15,000",0,3,1996,서부곡로11번길 54,202503~202703,신규,-,,,연립주택,혜은빌라,,,부산광역시 금정구 부곡동 서부곡로11번길 54,51000
6805,부산광역시 수영구 광안동,1055-26,1055,26,,전세,16.701,202502,21,"6,400",0,5,2017,광서로36번길 5-3,202503~202703,신규,-,,,연립주택,센티움시티엘린5차,,,부산광역시 수영구 광안동 광서로36번길 5-3,7950
6855,부산광역시 금정구 서동,302-303,302,303,,전세,39.54,202502,20,"3,000",0,1,1998,서동로140번길 7-4,202502~202702,신규,-,,,연립주택,부광A빌라,,,부산광역시 금정구 서동 서동로140번길 7-4,10000
7081,부산광역시 동래구 명장동,611-1,611,1,,전세,70.32,202502,18,"11,000",0,2,1988,안락로101번길 35,202503~202703,신규,-,,,연립주택,명장우성,,,부산광역시 동래구 명장동 안락로101번길 35,22500
7146,부산광역시 동래구 사직동,143-15,143,15,,전세,23.17,202502,18,"12,000",0,3,2022,중앙대로1285번길 7,202503~202703,신규,-,,,연립주택,사직더헤즈1차,,,부산광역시 동래구 사직동 중앙대로1285번길 7,23000
7218,부산광역시 남구 용호동,378-8,378,8,,전세,34.78,202502,17,"3,500",0,2,1980,동명로176번길 13,202502~202702,신규,-,,,연립주택,심우주택,,,부산광역시 남구 용호동 동명로176번길 13,6700
7602,부산광역시 기장군 기장읍 대라리,890,890,0,,전세,53.78,202502,14,"7,000",0,4,1999,차성남로 1-5,202503~202703,신규,-,,,연립주택,중앙하이츠빌라1차B동,,,부산광역시 기장군 기장읍 대라리 차성남로 1-5,7900
7626,부산광역시 남구 대연동,1173-97,1173,97,,전세,69.91,202502,14,"9,300",0,3,1997,유엔로96번길 36,202504~202704,신규,-,,,연립주택,금광아트B,,,부산광역시 남구 대연동 유엔로96번길 36,41000
7664,부산광역시 동래구 온천동,1681-22,1681,22,,전세,64.43,202502,14,"10,000",0,3,2014,쇠미로129번길 62-21,202503~202703,신규,-,,,연립주택,코리노파크빌리지103동,,,부산광역시 동래구 온천동 쇠미로129번길 62-21,14500
7714,부산광역시 금정구 서동,297-113,297,113,,전세,64.66,202502,14,"6,000",0,5,2004,서동중심로51번길 33,202502~202702,신규,-,,,연립주택,대웅빌라,,,부산광역시 금정구 서동 서동중심로51번길 33,15000
7736,부산광역시 동래구 온천동,189-122,189,122,,전세,49.785,202502,13,"12,000",0,14,2014,차밭골로 24,202502~202702,신규,-,,,연립주택,아이너스,,,부산광역시 동래구 온천동 차밭골로 24,11500
7758,부산광역시 서구 아미동2가,126-4,126,4,,전세,21.6,202502,13,"9,000",0,2,2019,해돋이로269번길 6,202503~202703,신규,-,,,연립주택,포레스타.에이엠(Foresta.am),,,부산광역시 서구 아미동2가 해돋이로269번길 6,13400
7844,부산광역시 수영구 광안동,120-100,120,100,,전세,14.95,202502,12,"5,500",0,3,2009,무학로10번길 45,202502~202702,신규,-,,,연립주택,조은집,,,부산광역시 수영구 광안동 무학로10번길 45,8200
7888,부산광역시 수영구 망미동,935-3,935,3,,전세,57.12,202502,12,"7,000",0,1,1982,망미배산로36번길 123,202503~202703,신규,-,,,연립주택,장미,,,부산광역시 수영구 망미동 망미배산로36번길 123,11500
7907,부산광역시 연제구 연산동,1026-4,1026,4,,전세,47.38,202502,11,"6,000",0,3,2017,과정로287번길 51,202502~202702,신규,-,,,연립주택,시원드림타워,,,부산광역시 연제구 연산동 과정로287번길 51,18400
7963,부산광역시 수영구 광안동,128-25,128,25,,전세,17.8119,202502,11,"12,000",0,5,2022,수영로624번길 82-5,202503~202703,신규,-,,,연립주택,아스타광안,,,부산광역시 수영구 광안동 수영로624번길 82-5,17300
8039,부산광역시 연제구 연산동,670-3,670,3,,전세,82.29,202502,10,"5,000",0,5,1998,월드컵대로20번길 14,202409~202609,신규,-,,,연립주택,성진빌라(670-3),,,부산광역시 연제구 연산동 월드컵대로20번길 14,8200
8136,부산광역시 수영구 광안동,Feb.94,94,2,,전세,40.03,202502,9,"11,000",0,3,1980,수영로652번길 71,202504~202703,신규,-,,,연립주택,백산상가맨션,,,부산광역시 수영구 광안동 수영로652번길 71,29800
8371,부산광역시 수영구 광안동,150-5,150,5,,전세,23.42,202502,7,"8,600",0,4,2012,광안로21번가길 10,202502~202702,신규,-,,,연립주택,두성아마데우스,,,부산광역시 수영구 광안동 광안로21번가길 10,19000
8425,부산광역시 남구 용호동,527-1,527,1,,전세,39.67,202502,6,"3,000",0,1,1974,동명로164번길 97,202505~202705,신규,-,,,연립주택,사호(527-1),,,부산광역시 남구 용호동 동명로164번길 97,9000
8427,부산광역시 수영구 민락동,194-23,194,23,,전세,27.66,202502,6,"8,000",0,1,2001,민락로12번길 24,202502~202702,신규,-,,,연립주택,매직베스트빌라B동,,,부산광역시 수영구 민락동 민락로12번길 24,9000
8453,부산광역시 동래구 온천동,1210-8,1210,8,,전세,22.05,202502,6,"5,000",0,2,2003,아시아드대로247번길 52-10,202503~202703,신규,-,,,연립주택,광천원룸,,,부산광역시 동래구 온천동 아시아드대로247번길 52-10,6500
8535,부산광역시 수영구 광안동,178-19,178,19,,전세,28.94,202502,5,"10,000",0,2,2017,수영로528번길 9-5,202502~202702,신규,-,,,연립주택,오케이비치빌,,,부산광역시 수영구 광안동 수영로528번길 9-5,26500
8545,부산광역시 수영구 광안동,333-9,333,9,,전세,55.97,202502,4,"20,000",0,3,2018,수영로513번길 17-3,202503~202703,신규,-,,,연립주택,세종엠클래스A,,,부산광역시 수영구 광안동 수영로513번길 17-3,25000
8584,부산광역시 수영구 망미동,212-1,212,1,,전세,27.8,202502,4,"15,000",0,5,2019,좌수영로101번길 33,202503~202703,신규,-,,,연립주택,이한팔라티움,,,부산광역시 수영구 망미동 좌수영로101번길 33,30000
8598,부산광역시 수영구 민락동,147-3,147,3,,전세,15.83,202502,4,"8,000",0,4,2017,무학로63번길 23,202502~202702,신규,-,,,연립주택,일루이안家,,,부산광역시 수영구 민락동 무학로63번길 23,14000
8614,부산광역시 동래구 사직동,348-17,348,17,,전세,58.31,202502,4,"8,000",0,4,1981,아시아드대로184번길 41,202502~202702,신규,-,,,연립주택,신동아맨션1동,,,부산광역시 동래구 사직동 아시아드대로184번길 41,32000
8646,부산광역시 해운대구 재송동,1092-11,1092,11,,전세,39.34,202502,3,"5,500",0,2,1982,재송1로46번길 46,202503~202703,신규,-,,,연립주택,코스모스(다동),,,부산광역시 해운대구 재송동 재송1로46번길 46,8200
8693,부산광역시 북구 구포동,1249-40,1249,40,,전세,59.76,202502,3,"4,700",0,4,1995,시랑로 140,202502~202702,신규,-,,,연립주택,백양빌라,,,부산광역시 북구 구포동 시랑로 140,6700
8703,부산광역시 수영구 광안동,118-16,118,16,,전세,19.82,202502,3,"7,800",0,2,2014,수영로606번길 5-4,202502~202702,신규,-,,,연립주택,부일메트로스타,,,부산광역시 수영구 광안동 수영로606번길 5-4,10500
8817,부산광역시 사하구 하단동,485-4,485,4,,전세,59.83,202502,1,"9,500",0,1,1980,낙동대로575번길 64,202503~202703,신규,-,,,연립주택,한성,,,부산광역시 사하구 하단동 낙동대로575번길 64,13000
8860,부산광역시 연제구 연산동,658-13,658,13,,전세,49.41,202502,1,"16,000",0,4,2016,쌍미천로73번길 10,202502~202702,신규,-,,,연립주택,성광빌라,,,부산광역시 연제구 연산동 쌍미천로73번길 10,26000
8933,부산광역시 동래구 수안동,Oct.35,35,10,,전세,57.19,202501,31,"9,000",0,3,1981,수안로 29,202502~202702,신규,-,,,연립주택,동신,,,부산광역시 동래구 수안동 수안로 29,18000
9089,부산광역시 수영구 망미동,436-6,436,6,,전세,48.6,202501,25,"14,000",0,3,2015,과정로79번길 30,202503~202703,신규,-,,,연립주택,보문타운2차,,,부산광역시 수영구 망미동 과정로79번길 30,18000
9149,부산광역시 연제구 연산동,1293-8,1293,8,,전세,52.82,202501,24,"10,000",0,6,2001,거제천로136번길 31,202502~202702,신규,-,,,연립주택,전원화이트빌,,,부산광역시 연제구 연산동 거제천로136번길 31,12800
9156,부산광역시 동구 좌천동,845-30,845,30,,전세,57.92,202501,24,"10,000",0,2,2002,좌천로 31,202502~202702,신규,-,,,연립주택,현주드림빌라,,,부산광역시 동구 좌천동 좌천로 31,10000
9229,부산광역시 동래구 사직동,487,487,0,,전세,74.24,202501,23,"14,000",0,3,2002,아시아드대로161번가길 6-3,202501~202701,신규,-,,,연립주택,서진빌리지,,,부산광역시 동래구 사직동 아시아드대로161번가길 6-3,16500
9335,부산광역시 북구 구포동,1252-29,1252,29,,전세,47.78,202501,21,"3,000",0,2,1995,시랑로138번가길 12,202502~202702,신규,-,,,연립주택,한미그린빌라,,,부산광역시 북구 구포동 시랑로138번가길 12,5000
9504,부산광역시 중구 영주동,287-6,287,6,,전세,46.06,202501,18,"8,000",0,4,2012,영주로6번안길 5,202503~202703,신규,-,,,연립주택,다인빌,,,부산광역시 중구 영주동 영주로6번안길 5,12000
9564,부산광역시 사하구 감천동,480-8,480,8,,전세,63.99,202501,17,"14,000",0,2,2016,감천로109번길 14-1,202502~202702,신규,-,,,연립주택,에버그린빌나동,,,부산광역시 사하구 감천동 감천로109번길 14-1,18200
9567,부산광역시 부산진구 개금동,633-4,633,4,,전세,39.67,202501,17,"2,200",0,2,1974,복지로 89,202501~202702,신규,-,,,연립주택,국민(633-4),,,부산광역시 부산진구 개금동 복지로 89,3500
9593,부산광역시 사하구 괴정동,539-3,539,3,,전세,71.76,202501,16,"10,000",0,2,1995,사하로141번나길 93,202502~202702,신규,-,,,연립주택,한창스위트빌라,,,부산광역시 사하구 괴정동 사하로141번나길 93,17000
9713,부산광역시 해운대구 반여동,1291-997,1291,997,,전세,37.4,202501,14,"3,700",0,1,1995,재반로196번길 8-45,202501~202701,신규,-,,,연립주택,신광빌라,,,부산광역시 해운대구 반여동 재반로196번길 8-45,4900
9730,부산광역시 금정구 부곡동,225-36,225,36,,전세,47.52,202501,13,"9,000",0,9,2000,부곡온천천로 126,202501~202701,신규,-,,,연립주택,삼승렉스풀,,,부산광역시 금정구 부곡동 부곡온천천로 126,15300
9742,부산광역시 사하구 당리동,341-11,341,11,,전세,60.32,202501,13,"9,500",0,4,2000,당리길 46,202502~202702,신규,-,,,연립주택,정수빌라,,,부산광역시 사하구 당리동 당리길 46,13000
9763,부산광역시 동래구 사직동,Oct.72,72,10,,전세,48.54,202501,12,"13,000",0,3,2015,석사로 28,202502~202702,신규,-,,,연립주택,사직라임빌,,,부산광역시 동래구 사직동 석사로 28,18000
9845,부산광역시 수영구 수영동,446-6,446,6,,전세,48.77,202501,11,"20,000",0,19,2019,수영로 691-3,202502~202702,신규,-,,,연립주택,더그레이스센텀,,,부산광역시 수영구 수영동 수영로 691-3,10700
9872,부산광역시 사하구 하단동,509-14,509,14,,전세,23.63,202501,10,"3,500",0,3,2003,승학로3번길 50,202502~202602,신규,-,,,연립주택,마이빌,,,부산광역시 사하구 하단동 승학로3번길 50,4500
9939,부산광역시 북구 만덕동,861-9,861,9,,전세,55.07,202501,9,"4,000",0,1,1989,은행나무로36번길 104,202501~202701,신규,-,,,연립주택,일동,,,부산광역시 북구 만덕동 은행나무로36번길 104,7600
9997,부산광역시 수영구 광안동,1278-6,1278,6,,전세,118.62,202501,8,"32,000",0,4,1994,수영로497번가길 6,202501~202601,신규,-,,,연립주택,로얄그랜드빌리지,,,부산광역시 수영구 광안동 수영로497번가길 6,40000
10155,부산광역시 사하구 하단동,701-4,701,4,,전세,39.97,202501,4,"5,000",0,2,2002,승학로17번길 32,202502~202702,신규,-,,,연립주택,삼형주택,,,부산광역시 사하구 하단동 승학로17번길 32,8200
10172,부산광역시 수영구 민락동,233-1,233,1,,전세,52.69,202501,3,"8,000",0,2,1979,민락로14번길 32,202501~202701,신규,-,,,연립주택,봉황맨션1동(233-1),,,부산광역시 수영구 민락동 민락로14번길 32,17000
10239,부산광역시 북구 구포동,1219-14,1219,14,,전세,69.89,202501,2,"7,000",0,2,1994,팽나무로8번길 126,202501~202701,신규,-,,,연립주택,금강빌라(1219-14),,,부산광역시 북구 구포동 팽나무로8번길 126,10800
10315,부산광역시 해운대구 우동,173-1,173,1,,전세,71.845,202412,30,"11,000",0,4,2002,우동2로14번가길 24,202412~202612,신규,-,,,연립주택,샤인빌라,,,부산광역시 해운대구 우동 우동2로14번가길 24,87000
10435,부산광역시 해운대구 우동,154,154,0,,전세,79.59,202412,28,"7,000",0,2,2002,우동2로 26-1,202501~202701,신규,-,,,연립주택,메트로,,,부산광역시 해운대구 우동 우동2로 26-1,90000
10614,부산광역시 사하구 괴정동,397-4,397,4,,전세,72.16,202412,23,"14,500",0,4,2012,오작로 55,202503~202703,신규,-,,,연립주택,이즈,,,부산광역시 사하구 괴정동 오작로 55,18300
10652,부산광역시 동래구 사직동,157-10,157,10,,전세,57.05,202412,23,"9,000",0,3,1983,여고로103번길 6,202501~202701,신규,-,,,연립주택,신동아,,,부산광역시 동래구 사직동 여고로103번길 6,14500
10693,부산광역시 남구 대연동,901-16,901,16,,전세,43.67,202412,21,"11,500",0,3,2014,천제등로46번길 5,202502~202702,신규,-,,,연립주택,삼인유리안,,,부산광역시 남구 대연동 천제등로46번길 5,10000
10700,부산광역시 수영구 광안동,1063-5,1063,5,,전세,20.57,202412,21,"8,500",0,2,2017,연수로392번길 43,202501~202701,신규,-,,,연립주택,월드스카이,,,부산광역시 수영구 광안동 연수로392번길 43,12000
10717,부산광역시 사하구 괴정동,551-36,551,36,,전세,49.595,202412,21,"13,000",0,5,2016,장평로443번길 6,202502~202702,신규,-,,,연립주택,창조보금자리,,,부산광역시 사하구 괴정동 장평로443번길 6,19000
10730,부산광역시 수영구 광안동,92-19,92,19,,전세,17.94,202412,20,"9,500",0,3,2022,수영로666번길 48,202501~202701,신규,-,,,연립주택,베스테이N48,,,부산광역시 수영구 광안동 수영로666번길 48,19000
10913,부산광역시 수영구 광안동,129-43,129,43,,전세,15.32,202412,16,"6,500",0,4,2019,무학로52번길 36-5,202501~202701,신규,-,,,연립주택,화담파크밸리,,,부산광역시 수영구 광안동 무학로52번길 36-5,13000
10956,부산광역시 수영구 남천동,8월 16일,8,16,,전세,36.78,202412,15,"11,500",0,4,2015,광남로22번길 3,202501~202701,신규,-,,,연립주택,남천센텀스카이뷰,,,부산광역시 수영구 남천동 광남로22번길 3,19900
10977,부산광역시 북구 덕천동,241-29,241,29,,전세,24.74,202412,14,"6,600",0,4,2013,덕천로 95-9,202501~202701,신규,-,,,연립주택,다온누리,,,부산광역시 북구 덕천동 덕천로 95-9,10000
11024,부산광역시 수영구 남천동,32-13,32,13,,전세,72.54,202412,13,"13,900",0,5,2003,남천바다로22번길 11,202501~202701,신규,-,,,연립주택,호성에이스빌,,,부산광역시 수영구 남천동 남천바다로22번길 11,21000
11044,부산광역시 연제구 연산동,621-19,621,19,,전세,71.98,202412,12,"15,000",0,5,2012,쌍미천로161번길 3,202501~202701,신규,-,,,연립주택,명성빌라,,,부산광역시 연제구 연산동 쌍미천로161번길 3,20000
11058,부산광역시 금정구 장전동,504,504,0,,전세,45.257,202412,12,"7,000",0,5,2015,금샘로17번안길 21,202501~202701,신규,-,,,연립주택,아인빌,,,부산광역시 금정구 장전동 금샘로17번안길 21,6200
11110,부산광역시 사상구 감전동,288,288,0,,전세,59.43,202412,11,"10,000",0,5,2014,백양대로561번길 17-3,202501~202701,신규,-,,,연립주택,서경골든빌리지,,,부산광역시 사상구 감전동 백양대로561번길 17-3,11000
11116,부산광역시 해운대구 우동,261-1,261,1,,전세,74.9,202412,10,"8,000",0,2,1994,우동2로30번길 88,202412~202612,신규,-,,,연립주택,궁전빌라,,,부산광역시 해운대구 우동 우동2로30번길 88,74300
11145,부산광역시 연제구 연산동,1816-50,1816,50,,전세,53.42,202412,10,"8,000",0,2,1981,금련로42번길 13,202501~202701,신규,-,,,연립주택,동주,,,부산광역시 연제구 연산동 금련로42번길 13,8500
11158,부산광역시 북구 만덕동,924,924,0,,전세,84.71,202412,9,"11,000",0,4,1993,덕천로259번길 5,202501~202701,신규,-,,,연립주택,현대레포션,,,부산광역시 북구 만덕동 덕천로259번길 5,17800
11201,부산광역시 남구 문현동,263-15,263,15,,전세,54.9,202412,9,"9,000",0,3,2003,수영로69번나길 18,202501~202701,신규,-,,,연립주택,(263-15),,,부산광역시 남구 문현동 수영로69번나길 18,10000
11263,부산광역시 수영구 광안동,131-32,131,32,,전세,29.32,202412,6,"10,000",0,2,2018,무학로52번길 45,202501~202701,신규,-,,,연립주택,두레마을명우빌,,,부산광역시 수영구 광안동 무학로52번길 45,13000
11315,부산광역시 수영구 민락동,Apr.34,34,4,,전세,20.36,202412,5,"7,600",0,5,2018,민락본동로11번길 42,202501~202701,신규,-,,,연립주택,더폼하우스,,,부산광역시 수영구 민락동 민락본동로11번길 42,9400
11319,부산광역시 서구 동대신동3가,207,207,0,,전세,46.62,202412,5,"6,500",0,5,2002,구덕로346번길 28,202412~202612,신규,-,,,연립주택,리버스12차,,,부산광역시 서구 동대신동3가 구덕로346번길 28,4900
11445,부산광역시 연제구 연산동,581-6,581,6,,전세,71.17,202411,30,"13,000",0,3,1982,세병로24번길 31,202501~202701,신규,-,,,연립주택,부원(581-6),,,부산광역시 연제구 연산동 세병로24번길 31,13000
11446,부산광역시 연제구 연산동,1184-2,1184,2,,전세,33.46,202411,30,"10,000",0,2,2012,대리로5번가길 10,202412~202605,신규,-,,,연립주택,용궁캐슬,,,부산광역시 연제구 연산동 대리로5번가길 10,15000
11516,부산광역시 북구 덕천동,318-3,318,3,,전세,74.64,202411,29,"14,000",0,2,2002,의성로73번길 31,202411~202611,신규,-,,,연립주택,신우골든빌라,,,부산광역시 북구 덕천동 의성로73번길 31,18500
11518,부산광역시 동구 수정동,1176-2,1176,2,,전세,36.36,202411,29,"3,100",0,3,1962,수정공원남로 46,202411~202611,신규,-,,,연립주택,수정(1176-2),,,부산광역시 동구 수정동 수정공원남로 46,5100
11528,부산광역시 영도구 청학동,69-81,69,81,,전세,63.81,202411,29,"6,000",0,3,2015,일산봉로 68-2,202501~202701,신규,-,,,연립주택,휴그린,,,부산광역시 영도구 청학동 일산봉로 68-2,13500
11538,부산광역시 사하구 하단동,604-36,604,36,,전세,56.94,202411,28,"15,000",0,4,2019,동매로23번길 12,202501~202701,신규,-,,,연립주택,크라운36,,,부산광역시 사하구 하단동 동매로23번길 12,18000
11597,부산광역시 남구 문현동,608-6,608,6,,전세,50.45,202411,27,"7,300",0,4,2002,전포대로110번길 31-10,202412~202612,신규,-,,,연립주택,보혜하이빌,,,부산광역시 남구 문현동 전포대로110번길 31-10,15000
11613,부산광역시 금정구 남산동,Apr.91,91,4,,전세,43.4,202411,26,"7,000",0,2,1981,중앙대로 2061-9,202412~202612,신규,-,,,연립주택,남산복지맨션,,,부산광역시 금정구 남산동 중앙대로 2061-9,10300
11652,부산광역시 북구 만덕동,861-1,861,1,,전세,57.63,202411,25,"7,000",0,3,1990,덕천로386번길 1,202411~202611,신규,-,,,연립주택,휴플러스한신,,,부산광역시 북구 만덕동 덕천로386번길 1,7500
11672,부산광역시 연제구 거제동,747-4,747,4,,전세,17.705,202411,25,"6,100",0,4,2014,거제대로74번길 54,202412~202612,신규,-,,,연립주택,에이스빌,,,부산광역시 연제구 거제동 거제대로74번길 54,12500
11676,부산광역시 부산진구 초읍동,513-32,513,32,,전세,83.43,202411,25,"10,000",0,3,1993,성지로94번길 133-18,202501~202701,신규,-,,,연립주택,초읍하나로,,,부산광역시 부산진구 초읍동 성지로94번길 133-18,10000
11704,부산광역시 수영구 광안동,122-26,122,26,,전세,20.55,202411,23,"10,000",0,2,2017,수영로610번길 66,202412~202612,신규,-,,,연립주택,포레하우스,,,부산광역시 수영구 광안동 수영로610번길 66,9750
11730,부산광역시 해운대구 중동,971,971,0,,전세,51.03,202411,22,"10,000",0,1,1987,달맞이길62번길 7,202412~202612,신규,-,,,연립주택,한신빌리지,,,부산광역시 해운대구 중동 달맞이길62번길 7,58000
11846,부산광역시 연제구 연산동,21.Jan,1921,1,,전세,50.66,202411,20,"8,000",0,3,2003,연수로149번길 13,202412~202612,신규,-,,,연립주택,삼성빌라2차,,,부산광역시 연제구 연산동 연수로149번길 13,18500
11847,부산광역시 연제구 연산동,399-4,399,4,,전세,45.79,202411,20,"8,700",0,1,1982,과정로 234,202412~202612,신규,-,,,연립주택,연산(399-4),,,부산광역시 연제구 연산동 과정로 234,11000
11916,부산광역시 사하구 하단동,608-51,608,51,,전세,68.1,202411,18,"8,000",0,1,1980,하신중앙로 302,202411~202611,신규,-,,,연립주택,(608-51),,,부산광역시 사하구 하단동 하신중앙로 302,15000
11984,부산광역시 연제구 거제동,747-26,747,26,,전세,46.26,202411,15,"14,200",0,4,2015,거제천로23번길 13,202412~202612,신규,-,,,연립주택,디아이하우스,,,부산광역시 연제구 거제동 거제천로23번길 13,17500
11999,부산광역시 수영구 광안동,1056-12,1056,12,,전세,24.975,202411,15,"10,000",0,4,2017,연수로392번길 42,202412~202612,신규,-,,,연립주택,제이타운1056,,,부산광역시 수영구 광안동 연수로392번길 42,13900
12049,부산광역시 수영구 광안동,146-9,146,9,,전세,32.4,202411,14,"8,000",0,2,1997,수영로588번길 23,202501~202701,신규,-,,,연립주택,해왕베스트빌라(146-9),,,부산광역시 수영구 광안동 수영로588번길 23,15000
12064,부산광역시 수영구 광안동,120-127,120,127,,전세,18.45,202411,13,"8,600",0,4,2016,수영로624번길 34,202412~202612,신규,-,,,연립주택,토리하우스,,,부산광역시 수영구 광안동 수영로624번길 34,16000
12078,부산광역시 부산진구 부암동,320-73,320,73,,전세,59.01,202411,13,"7,500",0,3,1991,동평로131번길 86,202411~202611,신규,-,,,연립주택,남산106동107동,,,부산광역시 부산진구 부암동 동평로131번길 86,8000
12140,부산광역시 연제구 연산동,652-3,652,3,,전세,16.96,202411,11,200,0,5,2002,고분로32번길 83,202411~202611,신규,-,,,연립주택,수지빌원룸,,,부산광역시 연제구 연산동 고분로32번길 83,10000
12195,부산광역시 수영구 광안동,120-17,120,17,,전세,66.25,202411,9,"22,500",0,2,2015,수영로624번길 37,202411~202611,신규,-,,,연립주택,성우센텀뷰에이,,,부산광역시 수영구 광안동 수영로624번길 37,30000
12230,부산광역시 동래구 명륜동,691,691,0,,전세,83.59,202411,8,"9,000",0,4,1982,동래로53번길 16,202412~202612,신규,-,,,연립주택,명륜대진,,,부산광역시 동래구 명륜동 동래로53번길 16,46500
12297,부산광역시 남구 용호동,224,224,0,,전세,60.15,202411,6,"8,000",0,4,1993,용호로42번길 50-4,202411~202611,신규,-,,,연립주택,왕신(224-0),,,부산광역시 남구 용호동 용호로42번길 50-4,11800
12358,부산광역시 수영구 광안동,716-7,716,7,,전세,37.78,202411,5,"9,200",0,4,2002,광서로9번길 65,202411~202611,신규,-,,,연립주택,금부빌라,,,부산광역시 수영구 광안동 광서로9번길 65,11000
12384,부산광역시 북구 구포동,1250-15,1250,15,,전세,66.66,202411,4,"5,000",0,3,1992,시랑로182번길 33,202411~202611,신규,-,,,연립주택,서동빌라,,,부산광역시 북구 구포동 시랑로182번길 33,7000
12451,부산광역시 사하구 괴정동,260-419,260,419,,전세,41.15,202411,1,"11,500",0,4,2015,승학로224번길 104,202412~202612,신규,-,,,연립주택,웰하우스,,,부산광역시 사하구 괴정동 승학로224번길 104,13400
12491,부산광역시 동래구 온천동,1256-9,1256,9,,전세,51.9,202411,1,"8,900",0,4,1997,아시아드대로213번길 7,202411~202611,신규,-,,,연립주택,해인빌라A,,,부산광역시 동래구 온천동 아시아드대로213번길 7,19750
12504,부산광역시 연제구 연산동,1811-344,1811,344,,전세,57.06,202410,31,"5,000",0,4,1995,금련로22번길 6,202412~202612,신규,-,,,연립주택,연화빌라,,,부산광역시 연제구 연산동 금련로22번길 6,21000
12514,부산광역시 서구 아미동2가,126-142,126,142,,전세,20.06,202410,31,"9,900",0,4,2019,해돋이로269번길 4-1,202411~202611,신규,-,,,연립주택,포레스타.피엠,,,부산광역시 서구 아미동2가 해돋이로269번길 4-1,8000
12547,부산광역시 수영구 민락동,168-7,168,7,,전세,62.96,202410,30,"13,000",0,1,1997,민락로33번길 37-2,202411~202611,신규,-,,,연립주택,아람아트빌라,,,부산광역시 수영구 민락동 민락로33번길 37-2,16500
12591,부산광역시 부산진구 개금동,419-8,419,8,,전세,16.665,202410,29,"4,000",0,5,2012,개금본동로17번길 67,202410~202510,신규,-,,,연립주택,파란채,,,부산광역시 부산진구 개금동 개금본동로17번길 67,14100
12609,부산광역시 사상구 모라동,656-37,656,37,,전세,60,202410,28,"6,500",0,4,1982,모라로64번길 59,202411~202611,신규,-,,,연립주택,정암맨션,,,부산광역시 사상구 모라동 모라로64번길 59,6900
12722,부산광역시 동래구 사직동,456-2,456,2,,전세,18.3,202410,25,"8,500",0,4,2016,아시아드대로170번길 24,202411~202611,신규,-,,,연립주택,성우리치빌,,,부산광역시 동래구 사직동 아시아드대로170번길 24,21400
12746,부산광역시 연제구 연산동,1876-213,1876,213,,전세,64.62,202410,24,"7,000",0,2,1979,연수로171번길 41-7,202411~202611,신규,-,,,연립주택,(1876-213),,,부산광역시 연제구 연산동 연수로171번길 41-7,6500
12786,부산광역시 동래구 사직동,71-35,71,35,,전세,40.35,202410,23,"18,500",0,10,2018,아시아드대로171번길 8,202410~202610,신규,-,,,연립주택,태건아시아드2차,,,부산광역시 동래구 사직동 아시아드대로171번길 8,18000
12837,부산광역시 북구 구포동,1192-19,1192,19,,전세,66.58,202410,22,"3,000",0,2,2001,덕천로34번길 28,202410~202510,신규,-,,,연립주택,둥지빌라다동(1192-19),,,부산광역시 북구 구포동 덕천로34번길 28,10000
12864,부산광역시 사하구 괴정동,1082-11,1082,11,,전세,37.02,202410,21,500,0,1,1979,마하로12번길 50,202411~202611,신규,-,,,연립주택,중학연립,,,부산광역시 사하구 괴정동 마하로12번길 50,5500
12927,부산광역시 해운대구 반여동,1582-4,1582,4,,전세,50.805,202410,19,"2,500",0,2,1993,재반로270번길 51-34,202410~202610,신규,-,,,연립주택,(1582-4),,,부산광역시 해운대구 반여동 재반로270번길 51-34,1800
12957,부산광역시 해운대구 중동,888,888,0,,전세,56.395,202410,18,"10,000",0,4,2001,좌동순환로468번나길 53,202410~202610,신규,-,,,연립주택,정원하이츠빌라,,,부산광역시 해운대구 중동 좌동순환로468번나길 53,44000
12985,부산광역시 서구 동대신동3가,201,201,0,,전세,65.66,202410,17,"15,800",0,10,2015,구덕로346번길 20,202412~202612,신규,-,,,연립주택,Bless하우스,,,부산광역시 서구 동대신동3가 구덕로346번길 20,14000
13020,부산광역시 부산진구 개금동,778,778,0,,전세,39.67,202410,16,"3,200",0,2,1974,진사로 72,202410~202610,신규,-,,,연립주택,국민(778-0),,,부산광역시 부산진구 개금동 진사로 72,4100
